term_str,vector,x,y,n,max_pos
year,"[ 0.16502933  0.00542187  0.11243362 -0.05818182 -0.01852466 -0.00847142
 -0.04398811  0.0923302   0.07451579 -0.1115494  -0.03715332  0.11850899
  0.03528594 -0.02429903  0.03643696  0.02105421  0.15957233  0.20924634
 -0.13014022  0.08758208  0.02664828 -0.00739634 -0.08769535  0.16031246
  0.1713561  -0.10506534 -0.00146595  0.26054177 -0.03233701 -0.01570976
  0.04335652  0.02835253  0.13889581 -0.08958399 -0.05155193  0.08997104
  0.03843218  0.01397237  0.03284322 -0.06865129  0.00960209 -0.0714632
 -0.0038404   0.10982505  0.01132135 -0.1940949   0.00233779  0.01151942
  0.09501603 -0.06151244 -0.07533694  0.0264384  -0.11381537 -0.08597241
  0.04456934  0.09253303 -0.03678545  0.02027053 -0.22735377  0.17965633
 -0.05740996 -0.0176694  -0.12814568  0.01273076  0.06296337  0.16040953
 -0.03302617 -0.263862    0.01402868 -0.26229727  0.15519579 -0.1541419
  0.21635754  0.00879939 -0.00880879 -0.10985704 -0.20425032  0.0160467
  0.02216742  0.11927741  0.02997753 -0.05185088  0.08323297 -0.1126413
  0.04605787 -0.07946526 -0.0910586   0.00519458 -0.02108999 -0.09750765
  0.01596009  0.00829688  0.00671059  0.06522609  0.03220499 -0.04383138
 -0.00459335  0.00726073  0.14022921 -0.07768746  0.00901617 -0.02913442
 -0.09968556 -0.0793533  -0.03301184 -0.13135302  0.17271394 -0.19668756
 -0.02247449 -0.13503848  0.12447942  0.02912144  0.06703883  0.09655418
  0.10447679  0.21298905 -0.11352681 -0.14940123 -0.10294948 -0.09984472
 -0.09640039  0.13549297 -0.07027335 -0.03241836  0.1596584  -0.03207885
  0.02312038 -0.0278981  -0.06329572  0.09682038 -0.06017001 -0.00337961
  0.00112165 -0.04268265 -0.04030118  0.07134212 -0.03369896 -0.18265519
  0.14005561 -0.04343696 -0.05686095  0.01686074  0.05678069 -0.06213125
 -0.07498726  0.03667222  0.06243381  0.03326421  0.08011855  0.03077122
  0.32058924  0.07053776 -0.13379958  0.10816205  0.12268866 -0.02274988
  0.00431127  0.00869017 -0.11187559 -0.0784488  -0.09177908 -0.03874703
 -0.03835826  0.10414849 -0.00439753 -0.03512904 -0.03093018 -0.05882155
 -0.04066646 -0.13426243  0.04934422 -0.01984072  0.07294539  0.08497144
  0.14493911 -0.05310577 -0.17927936 -0.0161153   0.08775806 -0.06190854
  0.06529237  0.02668194 -0.14089292 -0.01716542 -0.00532691 -0.13315631
  0.02906417  0.0520665   0.04699742  0.14164016 -0.10018018  0.01941428
 -0.09404632 -0.07278857  0.13005307  0.20469831  0.01600107 -0.03700767
 -0.01965129  0.0515481   0.09126195 -0.28277507 -0.1052423  -0.10145321
 -0.12505268  0.08831636  0.00756885  0.0626312   0.21262479 -0.03063408
 -0.06705207 -0.0050405  -0.20602025 -0.02690139 -0.02648883  0.03164816
  0.05494408 -0.00235882  0.05869759  0.05520603  0.13285945 -0.11744889
  0.07307621  0.05876685 -0.06838898  0.11801728  0.04226113  0.10540806
  0.01274    -0.14451759  0.05492619 -0.22577576 -0.03266378  0.01853027
 -0.08927802  0.14001735  0.02936365  0.01661014  0.2229732   0.19075762
 -0.22109726  0.11926302  0.03822838 -0.10085771  0.13101345  0.06782415]",-9.989048,0.16824208,84,NN
go,"[ 0.15828261  0.0063715   0.10994961 -0.05795613 -0.01622865 -0.00684253
 -0.0426887   0.08912757  0.0733472  -0.1097962  -0.03287181  0.11357556
  0.03603743 -0.01998886  0.03429791  0.02403257  0.15699482  0.20394684
 -0.12170072  0.08374058  0.02584494 -0.0067804  -0.08248282  0.15449755
  0.16853942 -0.10288575 -0.00334404  0.25504857 -0.03031825 -0.014919
  0.04268811  0.02998411  0.13696003 -0.0858914  -0.04964177  0.08736398
  0.03584647  0.01380622  0.03198852 -0.0680529   0.01087221 -0.06704549
 -0.00618536  0.10667973  0.01100447 -0.19062918  0.00451338  0.0091832
  0.09248752 -0.05685791 -0.07581938  0.02566902 -0.10923227 -0.08443227
  0.04534694  0.08725578 -0.03533361  0.01632708 -0.21882923  0.1756171
 -0.05624511 -0.018741   -0.12551989  0.00812012  0.06287819  0.15936679
 -0.03205692 -0.25645345  0.0152231  -0.25270924  0.14852285 -0.14981782
  0.20992787  0.00662951 -0.00438152 -0.10577323 -0.19605866  0.01382301
  0.02086326  0.11382698  0.02639944 -0.05180417  0.07938413 -0.10993338
  0.04496785 -0.07642058 -0.08912192  0.00489237 -0.01986703 -0.09461861
  0.014149    0.00973674  0.01012103  0.06303928  0.03232844 -0.04275307
 -0.00719926  0.00652596  0.13688467 -0.07509544  0.00773544 -0.02789591
 -0.0979327  -0.07466555 -0.03304066 -0.12858732  0.16952147 -0.18876524
 -0.01984784 -0.1315339   0.12171353  0.02863741  0.06773227  0.09281817
  0.10275643  0.20709245 -0.11242596 -0.14788932 -0.10117373 -0.09968286
 -0.0948521   0.13291931 -0.06654479 -0.03237899  0.15691587 -0.03126573
  0.02328897 -0.02591978 -0.06302308  0.09169847 -0.06076669 -0.00219542
  0.00335953 -0.04232231 -0.03853552  0.07063384 -0.03482829 -0.17973791
  0.13690828 -0.04122635 -0.05518232  0.01352646  0.0560948  -0.06375629
 -0.07439236  0.0366319   0.06043755  0.03091651  0.07872896  0.03263633
  0.31435475  0.06971391 -0.13131757  0.10652075  0.12214337 -0.02332589
  0.00689607  0.00772457 -0.11174033 -0.0786853  -0.08681378 -0.03701922
 -0.03713609  0.10217931 -0.00485063 -0.03142924 -0.02997417 -0.05610249
 -0.04169098 -0.13278644  0.05025083 -0.01777403  0.06878746  0.08177325
  0.14421847 -0.05093407 -0.17619075 -0.01607302  0.08320076 -0.06268136
  0.06313976  0.02650133 -0.13791744 -0.01714922 -0.00072029 -0.13397114
  0.0292891   0.05255896  0.04451403  0.13805194 -0.10022476  0.01680179
 -0.09012954 -0.06918422  0.12821454  0.20239438  0.01477139 -0.03736668
 -0.01794781  0.05083681  0.08769879 -0.27530503 -0.10324028 -0.10033144
 -0.12402885  0.08776624  0.00868781  0.06292878  0.21074498 -0.03047911
 -0.06684482 -0.00792566 -0.2013484  -0.02735233 -0.0278772   0.03003012
  0.05529999 -0.00255128  0.06094672  0.053152    0.13121554 -0.11564548
  0.07222956  0.06039137 -0.06820937  0.11712898  0.03820515  0.1012257
  0.0096794  -0.1404661   0.05203841 -0.2223555  -0.03182101  0.02247889
 -0.08635165  0.13898507  0.03017223  0.01427886  0.22190467  0.18980181
 -0.2168263   0.11676705  0.039066   -0.10101385  0.12653111  0.06882534]",1.4450982,2.619682,288,VB
course,"[ 0.16404663  0.0032303   0.11195534 -0.05866218 -0.01733395 -0.00764571
 -0.04240099  0.09016012  0.0745547  -0.11202084 -0.03717993  0.11682707
  0.03712827 -0.02202942  0.03692487  0.02077724  0.15821305  0.20502077
 -0.12804234  0.08782647  0.02668533 -0.00520021 -0.08568167  0.1570408
  0.1669239  -0.10233485 -0.00281485  0.25792187 -0.03401993 -0.01442588
  0.04379562  0.03099364  0.13808493 -0.08749653 -0.05037192  0.08856153
  0.03703294  0.01583814  0.03288258 -0.06774621  0.01031166 -0.06954165
 -0.00403946  0.10997325  0.0097649  -0.19076093  0.00425488  0.01066557
  0.09479719 -0.05677025 -0.07703348  0.02484974 -0.11024205 -0.08691876
  0.04422018  0.09102239 -0.03817159  0.01623237 -0.22170125  0.17803226
 -0.05816915 -0.02063491 -0.12630193  0.01042435  0.06436581  0.16155188
 -0.03287561 -0.25797766  0.01643316 -0.2543309   0.14864342 -0.15312262
  0.20803957  0.00704508 -0.00521272 -0.1059134  -0.2003573   0.0159494
  0.02183602  0.11157443  0.02646057 -0.05306404  0.08034632 -0.11307246
  0.04446923 -0.07696455 -0.0883852   0.00424338 -0.02029598 -0.09743492
  0.01312342  0.00615694  0.00660287  0.06383294  0.0313685  -0.04270036
 -0.00785156  0.00958484  0.134193   -0.07485622  0.00634686 -0.02565408
 -0.0965579  -0.07805964 -0.03205956 -0.12771544  0.16969603 -0.19242485
 -0.02191224 -0.13234967  0.12011856  0.02694689  0.06433228  0.09231425
  0.10107763  0.20971327 -0.10882184 -0.14807546 -0.10118357 -0.09503857
 -0.09495769  0.13354202 -0.06900579 -0.03049574  0.15576498 -0.03283079
  0.0234798  -0.02346911 -0.06319102  0.09008002 -0.05864983 -0.0011531
  0.00107708 -0.04129511 -0.03991313  0.06759936 -0.03437733 -0.18130459
  0.13531093 -0.04389069 -0.05622681  0.01642933  0.05624373 -0.05920843
 -0.07457682  0.03433559  0.06099548  0.03256233  0.07638057  0.02834832
  0.31263146  0.07022588 -0.13260646  0.10834312  0.12224759 -0.0228616
  0.00667488  0.00448812 -0.11237493 -0.07585973 -0.0901804  -0.03852882
 -0.03643698  0.10002333 -0.0041135  -0.03042927 -0.02690605 -0.05360194
 -0.04105242 -0.13611005  0.04706743 -0.01865716  0.06898279  0.08224372
  0.1441137  -0.04963206 -0.17576851 -0.01712804  0.0857373  -0.06131861
  0.06548981  0.02674004 -0.1372018  -0.0168616  -0.00495635 -0.13357893
  0.0286188   0.05139428  0.0470408   0.13856201 -0.10034143  0.0182405
 -0.0924611  -0.06875852  0.12701069  0.2035031   0.01561663 -0.03685506
 -0.01843712  0.05044813  0.08763381 -0.2753218  -0.10418168 -0.09962548
 -0.12254618  0.08677427  0.0102004   0.06093762  0.21103305 -0.02845498
 -0.0667226  -0.00876049 -0.20158663 -0.02652927 -0.0255103   0.02819375
  0.05370219 -0.00147128  0.0592142   0.05494221  0.13088582 -0.11550197
  0.07263304  0.05728083 -0.06782894  0.11571123  0.03860468  0.10083818
  0.00802027 -0.13842843  0.05480775 -0.21992344 -0.02961776  0.02122241
 -0.08701076  0.13760401  0.02790071  0.01605927  0.22153403  0.1896722
 -0.21314612  0.11417584  0.03786825 -0.09922648  0.12714685  0.06703454]",0.6854145,2.6400998,228,NN
time,"[ 1.54341355e-01  3.54662770e-03  1.08833924e-01 -5.73986173e-02
 -1.63542014e-02 -8.37625284e-03 -4.12073471e-02  8.65533128e-02
  7.28660747e-02 -1.06250562e-01 -3.55764553e-02  1.16862833e-01
  3.68394032e-02 -2.09403131e-02  3.58553901e-02  2.08489560e-02
  1.56024292e-01  2.03031465e-01 -1.24613136e-01  8.70145410e-02
  2.28268206e-02 -5.92467422e-03 -8.25286210e-02  1.53393403e-01
  1.63816467e-01 -9.94412154e-02 -2.55399500e-03  2.54580170e-01
 -3.41178440e-02 -1.53943459e-02  4.21044864e-02  2.52480041e-02
  1.37997299e-01 -8.61519873e-02 -5.24059832e-02  8.96316841e-02
  3.57140377e-02  1.65515523e-02  3.07073854e-02 -6.99371770e-02
  1.09608639e-02 -6.77579641e-02 -6.33450551e-03  1.06739961e-01
  7.92354718e-03 -1.88161761e-01  5.67380921e-04  1.08973896e-02
  8.97410512e-02 -5.94235174e-02 -7.40628913e-02  2.30456665e-02
 -1.10256076e-01 -8.63051265e-02  4.25655395e-02  8.87456015e-02
 -3.99524644e-02  1.97027121e-02 -2.19237506e-01  1.75760075e-01
 -5.85017093e-02 -1.83850694e-02 -1.22709699e-01  7.99920689e-03
  6.38993755e-02  1.57652274e-01 -3.57884988e-02 -2.57630050e-01
  1.60939712e-02 -2.54625589e-01  1.49550125e-01 -1.49396792e-01
  2.08281577e-01  8.02349299e-03 -7.15373224e-03 -1.05838478e-01
 -1.97020710e-01  1.49414521e-02  2.11236347e-02  1.16257139e-01
  2.90152021e-02 -5.30593544e-02  7.94173330e-02 -1.11919850e-01
  4.02410738e-02 -7.58872256e-02 -8.84041861e-02  5.41626476e-03
 -1.84977651e-02 -9.84396189e-02  1.50469877e-02  7.60069769e-03
  9.24100261e-03  6.16965890e-02  3.26138362e-02 -4.57220860e-02
 -8.40446632e-03  8.67908075e-03  1.37122557e-01 -7.35132620e-02
  9.20261629e-03 -2.75097322e-02 -9.69463661e-02 -7.94916376e-02
 -3.45160514e-02 -1.27039731e-01  1.68009803e-01 -1.89303800e-01
 -2.05807332e-02 -1.30262822e-01  1.19433753e-01  2.89724004e-02
  6.53635040e-02  9.25749764e-02  1.00499965e-01  2.05760613e-01
 -1.09663531e-01 -1.48864388e-01 -1.00353099e-01 -9.69849527e-02
 -9.34002176e-02  1.32368177e-01 -6.79319575e-02 -2.88666282e-02
  1.52576551e-01 -3.09835467e-02  2.46436708e-02 -2.38243919e-02
 -6.24156520e-02  9.37436372e-02 -5.88477105e-02 -2.55436334e-03
 -8.18658154e-04 -4.09598090e-02 -3.92226838e-02  7.00927451e-02
 -3.28394435e-02 -1.80130824e-01  1.34973124e-01 -4.40047681e-02
 -5.50295152e-02  1.41862510e-02  5.45214303e-02 -6.20529987e-02
 -7.65987933e-02  3.28630470e-02  5.98798543e-02  3.46491933e-02
  7.98059329e-02  3.02143991e-02  3.10782641e-01  7.05801025e-02
 -1.31244034e-01  1.04950480e-01  1.19201049e-01 -2.25844271e-02
  5.04309684e-03  7.60149769e-03 -1.13055795e-01 -7.39102885e-02
 -8.75290185e-02 -3.71990725e-02 -3.74962874e-02  1.00416906e-01
 -3.80804576e-03 -3.21892574e-02 -2.99884584e-02 -5.51585518e-02
 -3.95498089e-02 -1.34191558e-01  5.03720380e-02 -1.56578217e-02
  7.15208724e-02  8.36948380e-02  1.39953911e-01 -5.01123741e-02
 -1.72697380e-01 -1.70569699e-02  8.58602673e-02 -6.03696965e-02
  6.32151067e-02  2.63609681e-02 -1.35999829e-01 -1.50398863e-02
 -5.49257174e-03 -1.30007267e-01  3.09638251e-02  5.11948690e-02
  4.65814061e-02  1.35695308e-01 -9.95201617e-02  2.08517462e-02
 -9.23543125e-02 -7.03782290e-02  1.27972752e-01  2.00602591e-01
  1.29942764e-02 -3.30386572e-02 -1.90957095e-02  5.01477942e-02
  8.55576918e-02 -2.72368938e-01 -9.94400457e-02 -9.95488763e-02
 -1.22468233e-01  8.87111202e-02  7.17305532e-03  5.99044971e-02
  2.07735986e-01 -2.95435712e-02 -6.48952946e-02 -5.64901112e-03
 -1.98525965e-01 -2.69141849e-02 -2.45880205e-02  2.87791472e-02
  5.07532954e-02  9.57902739e-05  5.90295047e-02  5.32156862e-02
  1.26895830e-01 -1.12006031e-01  6.87774271e-02  5.99605776e-02
 -6.40516505e-02  1.17617533e-01  3.90317440e-02  1.00087039e-01
  1.28687695e-02 -1.38324872e-01  5.12970723e-02 -2.21630961e-01
 -3.16093378e-02  2.06499994e-02 -8.57639089e-02  1.35483250e-01
  2.63469610e-02  1.82429962e-02  2.16567755e-01  1.86517209e-01
 -2.15283751e-01  1.14930488e-01  4.00093980e-02 -9.87159684e-02
  1.26868308e-01  6.48913905e-02]",5.6883645,-0.19382975,620,NN
it,"[ 1.54740080e-01  3.73398117e-03  1.07424296e-01 -5.71491569e-02
 -1.78988799e-02 -5.70064271e-03 -4.17824201e-02  8.75699744e-02
  7.37148672e-02 -1.08359247e-01 -3.61283980e-02  1.13541745e-01
  3.36276181e-02 -2.22425666e-02  3.25381011e-02  2.14510951e-02
  1.57245353e-01  2.03783318e-01 -1.25428692e-01  8.67818072e-02
  2.52068881e-02 -7.43932091e-03 -8.11623186e-02  1.56095222e-01
  1.66631430e-01 -1.02144308e-01 -1.92655867e-03  2.51737595e-01
 -3.09644621e-02 -1.09108109e-02  4.30496745e-02  3.03886011e-02
  1.39282241e-01 -8.67591649e-02 -5.10807447e-02  8.66560712e-02
  3.66530903e-02  1.40607730e-02  3.25334929e-02 -6.74870610e-02
  1.25227645e-02 -6.50883317e-02 -4.08494752e-03  1.05905823e-01
  1.15770269e-02 -1.90623254e-01  1.94287766e-03  1.02717588e-02
  9.28644389e-02 -5.54587319e-02 -7.50327185e-02  2.48102471e-02
 -1.08255565e-01 -8.62644613e-02  4.40790206e-02  8.77752453e-02
 -3.45492549e-02  1.88350845e-02 -2.20739499e-01  1.78438425e-01
 -5.65205924e-02 -2.00057514e-02 -1.23471268e-01  9.18056536e-03
  6.38725907e-02  1.55946404e-01 -3.48344967e-02 -2.54341662e-01
  1.58667713e-02 -2.55118430e-01  1.47775203e-01 -1.51200950e-01
  2.05543324e-01  4.90167039e-03 -4.75985650e-03 -1.03853315e-01
 -1.96972549e-01  1.56701747e-02  2.17370037e-02  1.11822091e-01
  2.79681981e-02 -4.97042350e-02  7.95887262e-02 -1.08749129e-01
  4.34502698e-02 -7.80302137e-02 -8.89674947e-02  1.16721727e-03
 -2.23748460e-02 -9.72831547e-02  1.21465893e-02  8.47206078e-03
  9.04470216e-03  6.32175133e-02  3.24328765e-02 -4.29964699e-02
 -5.11527434e-03  5.60438540e-03  1.34470433e-01 -7.18132332e-02
  6.25999784e-03 -2.48714704e-02 -9.70595628e-02 -7.34356791e-02
 -3.36135998e-02 -1.25381708e-01  1.64378643e-01 -1.88679039e-01
 -1.82745606e-02 -1.31991580e-01  1.16283663e-01  2.93538831e-02
  6.77281618e-02  9.49349403e-02  9.91694331e-02  2.07384840e-01
 -1.10956863e-01 -1.44826934e-01 -9.76381227e-02 -9.50619802e-02
 -9.43284631e-02  1.32261679e-01 -6.65918887e-02 -3.16933282e-02
  1.50822878e-01 -2.98406351e-02  2.31672395e-02 -2.62203272e-02
 -6.01196215e-02  9.22813341e-02 -5.63203879e-02 -3.87287303e-03
  3.49474465e-03 -4.30708081e-02 -3.56854685e-02  6.70883134e-02
 -3.34799215e-02 -1.78699136e-01  1.35205075e-01 -4.14730571e-02
 -5.43946736e-02  1.67288184e-02  5.37414700e-02 -5.91447838e-02
 -7.27736279e-02  3.30393724e-02  6.19352944e-02  3.18589173e-02
  7.42686316e-02  3.20476890e-02  3.09691817e-01  7.01806769e-02
 -1.31242663e-01  1.02919765e-01  1.19465753e-01 -2.31315177e-02
  4.84762806e-03  5.32588828e-03 -1.09313026e-01 -7.50129148e-02
 -8.65351632e-02 -3.65730599e-02 -3.65500785e-02  1.01290189e-01
 -4.13475093e-03 -3.36534120e-02 -2.81901676e-02 -5.46619929e-02
 -3.91295403e-02 -1.29295200e-01  4.76212390e-02 -1.73851848e-02
  6.68649375e-02  8.23940113e-02  1.37554362e-01 -4.96788435e-02
 -1.74584061e-01 -1.87233333e-02  8.45508575e-02 -5.97567931e-02
  6.25683144e-02  2.46339105e-02 -1.35393977e-01 -1.64460186e-02
 -3.03115672e-03 -1.30680323e-01  2.76969038e-02  5.04948981e-02
  4.72799018e-02  1.32012591e-01 -9.50720161e-02  1.99890919e-02
 -8.97124708e-02 -6.63634241e-02  1.23597622e-01  2.00478315e-01
  1.35797905e-02 -3.59235965e-02 -1.81446038e-02  5.07029332e-02
  8.51555020e-02 -2.71149963e-01 -1.02748282e-01 -9.75433215e-02
 -1.22589149e-01  8.76152515e-02  8.30437057e-03  6.09046966e-02
  2.06437662e-01 -2.98178755e-02 -6.31079301e-02 -8.58988333e-03
 -2.00614497e-01 -2.76986174e-02 -2.43520979e-02  3.16506065e-02
  5.43111227e-02  2.71044439e-04  5.77354543e-02  5.47768921e-02
  1.27777278e-01 -1.14400953e-01  6.85069337e-02  5.98346926e-02
 -6.75716475e-02  1.13865659e-01  3.75065953e-02  1.01510257e-01
  1.11081172e-02 -1.38355881e-01  5.37446588e-02 -2.20074505e-01
 -2.88617946e-02  1.86675284e-02 -8.49279538e-02  1.34843692e-01
  3.12924460e-02  1.66922119e-02  2.16634691e-01  1.86049834e-01
 -2.09815294e-01  1.12200551e-01  3.71202566e-02 -9.55539644e-02
  1.23895608e-01  6.91517815e-02]",7.625571,4.3682966,1467,NN
country,"[ 0.16440299  0.00582559  0.11587693 -0.05780088 -0.01729772 -0.00503834
 -0.04217706  0.09200283  0.07815811 -0.11353102 -0.03622905  0.12304698
  0.03701608 -0.02191328  0.03539154  0.02351663  0.16501553  0.21475497
 -0.12713838  0.08953465  0.02616025 -0.01023856 -0.08439346  0.1603609
  0.17413615 -0.10749544 -0.00254315  0.2627079  -0.03322325 -0.01571311
  0.04406157  0.02883146  0.14119451 -0.08935815 -0.05338981  0.09540582
  0.03880606  0.01292474  0.03271814 -0.07225399  0.01133495 -0.0731679
 -0.00674692  0.1108902   0.00861385 -0.19595738  0.00478765  0.01147591
  0.09734385 -0.05982087 -0.07712881  0.02386968 -0.11514355 -0.08909744
  0.04547318  0.09433016 -0.03822781  0.01726934 -0.22978574  0.18437071
 -0.06067818 -0.01833172 -0.1267675   0.01252582  0.0663353   0.16166574
 -0.03141113 -0.26232013  0.01435057 -0.25841984  0.15173854 -0.15330532
  0.21413915  0.00674225 -0.00800187 -0.10483664 -0.20274624  0.0172373
  0.02329854  0.11868863  0.03160288 -0.05356519  0.08424672 -0.1177725
  0.04529803 -0.07986369 -0.09138285  0.00569859 -0.01889922 -0.10293189
  0.01625348  0.00541863  0.00923984  0.06691997  0.03367989 -0.04525649
 -0.00534005  0.00706685  0.13577384 -0.07837481  0.00738655 -0.02669221
 -0.10148989 -0.07904842 -0.03505959 -0.12827519  0.17338967 -0.19642076
 -0.01961658 -0.13187833  0.12218645  0.02783068  0.06699197  0.09479303
  0.10515384  0.21192381 -0.11304805 -0.14870144 -0.10068834 -0.09824253
 -0.09903283  0.13652949 -0.07085733 -0.03287024  0.1587316  -0.03132037
  0.02118847 -0.02582888 -0.05892601  0.0936443  -0.05919791 -0.00144948
  0.00329462 -0.04222696 -0.03995511  0.07217236 -0.03395677 -0.18413486
  0.13708311 -0.04188455 -0.05686335  0.01627476  0.05494697 -0.06136746
 -0.07757568  0.03597149  0.06438734  0.0349876   0.07768708  0.03016873
  0.31621552  0.07173247 -0.13224013  0.10891551  0.12221907 -0.02323853
  0.00639211  0.00998155 -0.11261416 -0.07550957 -0.08855191 -0.03992687
 -0.03669235  0.10475062 -0.00266615 -0.03241335 -0.02887304 -0.05549344
 -0.04215867 -0.13612688  0.05111478 -0.01903995  0.06822516  0.08169297
  0.14245926 -0.05177916 -0.17753059 -0.01764944  0.08514628 -0.05964078
  0.06504016  0.02345548 -0.13896362 -0.01640161 -0.00514592 -0.13340361
  0.02759984  0.05282588  0.043489    0.14013103 -0.10110926  0.01985926
 -0.094267   -0.06733707  0.12611564  0.20551252  0.0135517  -0.03764211
 -0.01983476  0.05124238  0.08954049 -0.27959764 -0.10235914 -0.10105939
 -0.12436245  0.08817636  0.01066051  0.06165001  0.20945573 -0.02736168
 -0.06478685 -0.00472945 -0.20297946 -0.02524284 -0.02657387  0.03099189
  0.05303613 -0.00185914  0.05775011  0.05474817  0.13069014 -0.11546673
  0.07254305  0.05797773 -0.06381056  0.11924466  0.04090662  0.1004542
  0.0127371  -0.14246736  0.05220965 -0.22382721 -0.02968216  0.02337089
 -0.08646633  0.13951884  0.02726258  0.01389649  0.2165741   0.18943126
 -0.21602327  0.1158197   0.03839694 -0.09573472  0.12460281  0.06731759]",-7.9660845,2.0853827,136,NN
myself,"[ 0.15912086  0.00341249  0.11077848 -0.06016079 -0.01533413 -0.00790782
 -0.04070263  0.09088877  0.07297549 -0.10862881 -0.03454616  0.11678882
  0.03338553 -0.02024329  0.03487286  0.02391616  0.15673323  0.20151533
 -0.12608023  0.08823445  0.02260521 -0.00639692 -0.0836499   0.15837467
  0.16847436 -0.10460899 -0.00197384  0.25552276 -0.03080372 -0.01162745
  0.0384544   0.02768689  0.13901132 -0.08755394 -0.04783049  0.08866053
  0.03583148  0.01383813  0.03498004 -0.07035375  0.01076145 -0.07039202
 -0.00424889  0.10976695  0.00840336 -0.19233164  0.00132764  0.01031269
  0.09339499 -0.05864923 -0.07670701  0.02495841 -0.11017192 -0.0828711
  0.0457067   0.09028617 -0.03647008  0.01870053 -0.21743736  0.17803182
 -0.05928107 -0.01951782 -0.12419468  0.01119869  0.06317241  0.1577693
 -0.03277222 -0.25432518  0.01326742 -0.25538644  0.15035585 -0.15068871
  0.20601541  0.00619587 -0.00740309 -0.10480974 -0.19869402  0.01501242
  0.02383813  0.11622641  0.02816111 -0.05238885  0.07821767 -0.11017461
  0.0437994  -0.07954695 -0.08666599  0.00373479 -0.01835097 -0.09728508
  0.01227161  0.00710763  0.00584255  0.06548592  0.03303813 -0.04350431
 -0.00883708  0.00875017  0.13574623 -0.07428608  0.00832398 -0.02794879
 -0.09670213 -0.07975285 -0.03470441 -0.12508745  0.16782404 -0.19050778
 -0.0212724  -0.13243102  0.12001579  0.02673609  0.06566831  0.09291866
  0.10267959  0.20978898 -0.111582   -0.14745533 -0.10083297 -0.09733495
 -0.09450739  0.1315058  -0.06556226 -0.03184371  0.1521249  -0.02872288
  0.02233588 -0.0259362  -0.06041075  0.09111893 -0.05683552 -0.00159227
  0.00277198 -0.04355557 -0.03521426  0.07023919 -0.03098215 -0.18068288
  0.13412462 -0.04104751 -0.05442103  0.01747608  0.05562816 -0.06210013
 -0.07713553  0.03445791  0.06141088  0.03121649  0.07742915  0.02865617
  0.31364623  0.07285906 -0.13417926  0.10456169  0.12179246 -0.02257366
  0.0057538   0.00820242 -0.11139465 -0.07507525 -0.08692503 -0.03786959
 -0.03691195  0.10315427 -0.0061382  -0.030635   -0.02791015 -0.05501285
 -0.03922834 -0.13309202  0.05009782 -0.01705514  0.07150561  0.08179738
  0.14224121 -0.05142594 -0.17468241 -0.01653205  0.08557818 -0.06226755
  0.06201763  0.02547145 -0.1399349  -0.01690422 -0.0025148  -0.133665
  0.02749649  0.04957733  0.04749908  0.13930298 -0.09990145  0.01877806
 -0.09134404 -0.07138608  0.12700686  0.20173687  0.01744057 -0.03461846
 -0.02018881  0.05142159  0.08771925 -0.27436948 -0.10290175 -0.09908195
 -0.12199783  0.0865173   0.01056707  0.06393427  0.21057528 -0.0290912
 -0.06507456 -0.00398264 -0.20520517 -0.02728416 -0.02284887  0.0290254
  0.05110499  0.00098452  0.06162325  0.05721755  0.12813772 -0.1147125
  0.07097536  0.05865874 -0.06468786  0.11813195  0.04097445  0.10326406
  0.010206   -0.13796215  0.05459572 -0.22366114 -0.02783643  0.02321763
 -0.08514804  0.14080183  0.02925753  0.01639741  0.21908002  0.18725836
 -0.21737207  0.11533201  0.04014785 -0.09762034  0.126052    0.07006795]",2.0559306,1.4417874,107,NN
