book_id,chap_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
863,3,0.00047149011564249897,0.0002863248564220427,0.0005375284771463062,0.0006903169894149265,0.00022776076058024579,0.0005447788399436857,0.00025655156413929473,0.00045615275380001213,-0.0007122052570338133
863,4,0.00022623636987904744,0.0001637607150272994,0.0001978183989870063,0.00022687963607760685,0.00017750900988628603,0.0002179786855127383,0.000104329769191136,0.00025605370512772716,-0.00011441234845316257
863,5,0.00017026678983045,0.00010308212197853491,0.0001861396726358177,0.00021164503782261898,0.00010111922318204612,0.00017748179176369785,7.312229150453534e-05,0.00014166994678049008,-0.0002246135292074957
863,6,0.00035115324958720923,0.00016255204030578966,0.0002372382803099148,0.00045490997789284166,0.00014081628352880077,0.0004278985232304472,0.000113031999497748,0.00029894710771208874,-0.00041708023814819177
863,7,0.00028890307235608274,0.0001471037736395909,0.00034537076616657274,0.00032275102661621815,0.00016024002331568727,0.00024832072887975544,0.00011309931517210365,0.00029615745383201913,-0.0002977858363029882
863,8,0.00019677924268473392,0.00015894420937975632,0.0002074251738759661,0.00027229492233297705,0.0001762048328608684,0.00022841475629078792,0.00010724187125818333,0.00025175903180740057,-6.585264336150804e-05
863,9,0.0003197002892300804,0.00021456003305203944,0.00037064421784987827,0.00040245246198383116,0.0002981731885297314,0.0003477496604641319,0.00015662480763637204,0.00026592654395484714,-0.0002727013625017403
863,10,0.00021692776603376903,0.0001723073476124587,0.0002226630872758458,0.00023739794964840064,0.0002185363096704974,0.0002439227669010168,0.00012151669939855098,0.00024070885624284967,-8.465790138622064e-05
863,11,0.00041412525371875005,0.00013447248635043167,0.0003200949947485194,0.000425731557818299,0.00014079441658744547,0.0003855501785884087,7.881211265645974e-05,0.00020494608918011952,-0.00040363964181761117
863,12,0.0004235820329525178,0.00020184707167803483,0.00031698962655068666,0.0005412213933494955,0.00016035581499390517,0.0004408218263877726,0.00019148564404849406,0.0002463823453079096,-0.00047515410291855555
863,13,0.0002757947472141415,0.00021917009179483367,0.0002790243540533556,0.0003479116892654761,0.00020025262957843788,0.00029201180566013236,9.402070452016254e-05,0.00020826963812715972,-0.0002610906428940572
1155,1,0.0010980399229076408,0.0015258834891299592,0.00013886399009301482,0.0015900291175470038,0.0004922868082298445,0.000942434430578863,0.0005909121163755111,0.0012653182462390852,-0.0013561132330536445
1155,2,0.0004451529642307302,0.0005208695583578621,0.0004003432541247905,0.0005443947449376138,0.0005860354849261965,0.00044976583810173274,0.00018319873014902672,0.0006115403988741819,-3.4471510080892234e-05
1155,3,0.00033251693951712473,0.00040897609093199096,0.00020565970002393708,0.0003023881041697843,0.00032757406351659776,0.00023278696435374268,0.0002619220316284708,0.0005151077716440775,-9.262042477811247e-06
1155,4,0.0008050725387223769,0.00024398093102775766,0.0003430410206483173,0.0005420611425165499,0.0003970503963084596,0.0004104823615262827,0.0002770649270184423,0.00048400347374925,-0.0006493721152609519
1155,5,0.00036096168436192664,0.00029270006274224,0.0002484692060699505,0.00048680300936807333,0.00024213169843234,0.0004946407358830639,0.00020471748343952955,0.0003965629952748886,-0.00017334044356590286
1155,6,0.00047459709400927703,0.0006409937080314635,0.00021651729443276756,0.0005954529470804406,0.00048621966290554185,0.0003535252352867716,0.00031567410971405544,0.0007673492802321175,8.494708258183784e-05
1155,7,0.0004349188763109952,0.0004862520402120016,0.00042376079685857584,0.0005246880270465226,0.00047543389136306126,0.0005561984862762258,0.0004264779149540887,0.0004982038716131919,-0.00012909140517314516
1155,8,0.0002714564299591941,0.0002909334711355277,0.0003355010496156427,0.0005692805266678529,0.0003004124807450821,0.00045294572574024704,0.0002627160843633247,0.0007199892719325026,2.3857068304230617e-05
1155,9,0.00039089582264147983,0.00030836119107364405,0.00035177286368484313,0.0005849684445443881,0.00023220194303454498,0.00025128560836745046,0.00018491028136729084,0.00042857770970641194,-6.620256625444313e-05
1155,10,0.0002236625384669232,0.0003004949736433608,0.00019790413441663678,0.0003967328989148048,0.00037288345029082645,0.0002486156801014392,0.000194295774325076,0.0005036374989740175,2.77785624298832e-05
1155,11,0.0004856255620571179,0.00038500971892028524,0.00037944330206747474,0.0005358647116610664,0.00040025587809788945,0.00038324500005746423,0.00015446655445014738,0.0004553412825357169,-0.00019643843770493263
1155,12,0.0003149695260613154,0.0003132502359557033,0.0002264825575332879,0.0003683541511582257,0.00036877608999139896,0.00028815343968903445,0.0002980134690254055,0.000543219688468833,0.0002772605720089996
1155,13,0.00027879913315345645,0.00020977185355916295,0.0002118839417625759,0.0003881428886897706,0.00019454771869600944,0.0002885070263192153,0.00014983177864962824,0.00023676225857270178,-0.00022329066584788116
1155,14,0.00044257746606892064,0.0002423199871123165,0.00033308735448571544,0.0004479978101985196,0.0002895534960559175,0.00036774317709828246,0.0002123690114267227,0.00042309932496567424,-0.00013663923905566597
1155,15,0.0006872820486929946,0.00039191110540143513,0.00032026934819402974,0.0007181406627280621,0.0003919042857635784,0.0006507286118362082,0.00031775420886555946,0.0007914807498387459,-0.0001798133796017419
1155,16,0.0004728744911409225,0.00033742638199515056,0.0005117142672667135,0.00044327974281110563,0.0003763054135675787,0.0005095891694046235,0.00022851107737466853,0.0006136787125071348,-0.00015932039751624606
1155,17,0.0004744465367341345,0.00036442141390520023,0.00036964186546702214,0.000492086440686592,0.0002751489349703896,0.0004189514133039752,0.00024694647120023297,0.0005182010071158754,-0.0002947948568012892
1155,18,0.00026420113952187646,0.0001713063565256847,0.0001408351215866141,0.0003354558325407682,0.00014862263984717177,0.0002489940656762977,0.00012531681834082294,0.0002350005291587159,-0.00016912693509601824
1155,19,0.0002890320155549903,0.0001904015574816306,0.0002350556907369418,0.00032363534078764513,0.00021921690089035596,0.0003106256864287257,0.00016813244678805673,0.0002780823921773418,-0.0001925568276158145
1155,20,0.00040857378305558773,0.00024329439526626603,0.00021898721860230327,0.00048342683100787044,0.00019382984842154387,0.0003384101182739,0.00020267182288723323,0.0003530391136390234,-0.0002914776701062627
1155,21,0.00039153574197648875,0.0005829090935219299,0.00030934573865123625,0.0005661030659074825,0.0006286140592309875,0.0004922384018371263,0.0004420452592268188,0.0006916060813145137,4.471373736938627e-05
1155,22,0.0005505938401088602,0.0005155362810477154,0.000564166554085759,0.0007381352898328615,0.0003868240505494731,0.0006477559220262628,0.0003202020277566167,0.0006641927524669525,-0.00036560164252724995
1155,23,0.0008250452318102615,0.00036449288991110174,0.000799588169548707,0.0006644834749564333,0.00039451172999129295,0.0004508428204593649,0.00022999345168291753,0.0005917261046111017,-0.0004415810290823894
1155,24,0.0005184924463778009,0.00038631279486872757,0.00024084441202176898,0.0006721228141896112,0.0005042794368828327,0.00045582995685464737,0.0003838948959505767,0.0008971402436628758,0.00035515719831958963
1155,25,0.0005509737461943744,0.00019653752009064296,0.00031733768590199417,0.0005834220612479827,0.0002249263658696992,0.0004563719453449991,0.00017388717753446446,0.0003381894520218827,-0.0005049756643776835
1155,26,0.0002706523222828962,0.00015126560184118646,0.00018935865870564522,0.000403116486815856,0.00010211317348718392,0.0002974362535692337,0.00011087111326233677,0.00019994376083256606,-0.0002729433790553479
1155,27,0.0006385091877851462,0.00035513283970472435,0.00039579115664288973,0.0008752779412076501,0.0002556558680503936,0.0006361974716298525,0.00039249210890046924,0.0003878931857340808,-0.0006819445624503218
1155,28,0.0002965231463949136,0.00031087065190946704,0.00025053490826599216,0.0004130920741366977,0.00030287211614280846,0.00030785216395850986,0.00015607771839967562,0.0004942441049463798,3.733497926764575e-05
1155,29,0.0006313957777796917,0.0014748616160111104,0.00016216300690718335,0.0009556178188028,0.0017892757398126791,0.001100808642398148,0.00106371733650955,0.0018121862165475084,0.001295565248861954
1661,1,0.00023446949731102177,0.0003202325875999145,0.00020856295783697583,0.0003016874641774113,0.00027572224677526385,0.00020362633640263548,0.0001127537900533371,0.0005920319013840372,0.00021581262214815018
1661,2,0.00018843910802151628,0.0003010115166170678,0.00014467258162755258,0.0003124313548814963,0.00027108990086755673,0.00024145497590685703,0.00012652470321157893,0.000357081601323579,5.349459272710264e-05
1661,3,7.229927833303705e-05,0.000101329159634142,6.46872196183605e-05,8.031140860184748e-05,0.00010834863984620746,8.137017367811697e-05,6.493595106933416e-05,0.00015887356098750994,2.4309477029971565e-05
1661,4,0.00016831731445435036,0.00010301726677270405,0.00011595957237588271,0.00019191688564145,9.978262942367133e-05,0.00014520338310249173,6.212911854634803e-05,0.0001517763455281082,-9.340343673519858e-05
1661,5,0.00019401707349654115,0.00015985835528260818,0.00011887310489895345,0.00022961343827747148,0.0001289023699132164,0.00016580578674376575,9.279214997003687e-05,0.00018117653632740413,-0.00011416292581358784
1661,6,0.00016566868732715106,0.0001039068155984784,0.00013984030906949712,0.0002218232233475464,0.00010255306656888729,0.0002209220808301694,7.380977432262983e-05,0.00016001680438723417,-0.00012479127021250766
1661,7,0.00016700251579059545,0.00015893187273960453,9.871681170278553e-05,0.0002121410437834901,0.00016560212129117696,0.00016801389139612437,0.00011180393584378388,0.0002251456656657022,-1.202902348089038e-05
1661,8,0.0001679177077988558,0.00012200959819304506,0.00012114252762125391,0.00020164894697722978,0.00012041594726186398,0.00015108708852704057,7.537516144853078e-05,0.00017075517163500555,-0.00010741623074616803
1661,9,0.000153762614956326,0.00011124770586854105,0.00010829902290730813,0.00021265062478491938,0.0001123315956427902,0.0001936112700971763,8.874947140565407e-05,0.00021530058579839344,-9.874273959449258e-05
1661,10,0.00010404086695910176,0.0001958349953816879,0.00012033971341097579,0.00014187520187175458,0.00022397876009185716,0.00017044169514131866,0.00010656885433695802,0.0003455416207038898,0.00014334999456237373
1661,11,0.00014104469993985467,0.00014068461096937646,0.00010755535781902354,0.00016569938901330483,0.00013949872583068372,0.00018717034694490243,8.344291520944118e-05,0.00018578429078774461,-5.403767803475783e-05
1661,12,0.00010928482663906715,0.0001759605561903406,0.00010151398710366606,0.0001934298509089758,0.00018782507330958784,0.00016463918994527525,8.660430343778855e-05,0.00016601599995227876,-1.3927071446803527e-05
2097,1,0.0002822567679195099,0.00039104707284763867,0.00026209842470911754,0.0003234956586524092,0.00032792844776142875,0.0003802309903080603,0.00016564043232149823,0.0005354219603298334,2.9358059109557763e-05
2097,2,0.0002685064581457987,0.0005322687128037631,0.00032437591728789214,0.0004300952914433684,0.0005788053876737157,0.0004145782177148723,0.00027857262864851436,0.0008669754587826236,0.00035781329119482754
2097,3,0.000491819155530276,0.0007393553885140326,0.00026786224142513916,0.0005353243162875684,0.0006289563628788576,0.0006330412555299772,0.00031880795986730435,0.0005549572729096119,-0.00015836570699807062
2097,4,0.0003356869830792885,0.0003642500476182688,0.00021666770115721094,0.00035591655807662545,0.00037344113803814576,0.0002650334067227188,0.00014609569997079728,0.00042462561976351637,-4.258724657721909e-05
2097,5,0.000272366720301698,0.0003014040642290854,0.000282241674270472,0.000553065237977108,0.0003648797776935224,0.000392059463817586,0.0001683714372504314,0.0004220258158781804,-0.0002519700217274846
2097,6,0.00027235632161856513,0.00024523448363112266,0.00030706256598358203,0.0003795958574477547,0.00021668570665991227,0.0003319904167540783,0.00013270666584344905,0.0004064011623206368,-0.00015138792839720474
2097,7,0.0002580136536162942,0.00030687122433492657,0.00021907235561169578,0.000256465365183341,0.00031447037460171707,0.0002271816538672337,0.00020018607965561127,0.00040545123531508434,-5.840265978652135e-05
2097,8,0.0003524022497604971,0.0003421702686592786,0.0002451816162486573,0.00042101566930288087,0.0002713384751556993,0.00023421297504885147,0.00016479717400527278,0.0003546763568128742,-3.5028799516645594e-05
2097,9,0.00022815585815210467,0.00033878136740049373,0.00019662406690331563,0.0003240216012271883,0.00021602039140171953,0.0002935292962558414,0.00017460967494933828,0.0003179705486902789,-0.00014421822205703985
2097,10,0.0004163791868400207,0.0005035997885612974,0.0003326478010219991,0.00044393419626081125,0.000254222574722869,0.00036301859134168964,0.0001492617758378621,0.00027296983650821813,-0.00019225005610744222
2097,11,0.0004180887475768435,0.0005959268003087924,0.0002584673459060707,0.0005150337056029924,0.0006030201195474337,0.0005006772485591391,0.0002369695443377359,0.0007012283188772641,7.856988070528912e-05
2097,12,0.0001525996347368303,0.0001344098916194312,0.00011041767173872992,0.00021683121875634972,0.00013022779342613538,0.00016863274666955197,5.809001699612122e-05,0.0002078576070123746,-5.391382988506876e-05
3070,1,0.00020173506710063557,0.0005084879267463389,0.00014588122861286,0.0005467731530513066,0.0005335077050623055,0.0004815251591486744,0.00026149458145204556,0.0009475195586433268,0.0005648306428985589
3070,2,0.00032503811222319156,0.0002776931983028506,0.00024435803095062793,0.00046197852082173376,0.00018851954358068294,0.0003691545304179007,0.00014288455126702728,0.0003792245803560336,-0.00017169914387226706
3070,3,0.0003169754360625398,0.00018330447526809074,0.00027035365266260927,0.0005694137929055314,0.00021676309920248796,0.00039213837150435277,0.00015088885601681758,0.00045402877909551015,-0.00014487813431033982
3070,4,0.0002572192338946442,0.00019620373188007683,0.00018427716598808842,0.0002594468954583739,0.0002290723300606529,0.00028873059151062754,0.00013472247246435002,0.0004808703850299978,6.334990774344783e-05
3070,5,0.0002467301834413572,0.00023461493294937052,0.00017815419343631872,0.00021550245101905805,0.00022224613894565446,0.00030060772087742057,0.00013285673699290178,0.0004190453643727241,5.99865437528643e-05
3070,6,0.00033332413949724434,0.00026528708769207486,0.00016075709912562183,0.00034249572692077326,0.00028431841451132905,0.0004028281863032028,0.00016350343422058541,0.0002525999010718213,-0.00019433605847751458
3070,7,0.00017887780126635833,0.00020614111877711948,0.0002273357298226268,0.00029803117734564585,0.00022449689928546052,0.00030822957054147803,0.0001600601974947171,0.00025109193814700935,-0.00010557561821947635
3070,8,0.00048036867504781095,0.00037149971412756385,0.0003488426453474084,0.0005254464134826856,0.00022808733081235125,0.0006208493099638479,0.00016653719090644118,0.00029705415134361596,-0.0004151830531882479
3070,9,0.00022119478569849498,0.00011888890993546242,0.000155955706502787,0.0002636341447042841,0.00010501882010691808,0.00024041147946718243,6.853734691470176e-05,0.00018180171433376872,-0.00019337011974649573
3070,10,0.0002845522489766576,0.00017127875815835077,0.000261867883758256,0.0003704583504229409,0.00020288643406065834,0.00048269687491603867,9.770243345419319e-05,0.0004029888724946235,-0.00012703463010687652
3070,11,0.00028955804355334104,0.00025714816912359166,0.00020656718458227915,0.0002617804362371494,0.00026542379617808997,0.0003042844487175018,0.00017082931939632856,0.0003348831075702852,-1.2214913129720141e-05
3070,12,0.00031436911959044085,0.0001861291980186487,0.00020182712360851656,0.00044886486007784585,0.0001873483447388022,0.0004334283567691392,0.000150570935462136,0.00025952197562058787,-0.0003075917742180265
3070,13,0.0002584094479295141,0.0002175300327338535,0.00013173179240550634,0.00036377345651408306,0.00020446625829583239,0.00029015066004464435,0.00014807957683016056,0.00039291775171985493,1.2326250160261274e-05
3070,14,0.0004033568420743047,0.00018271960526107774,0.00035677673141237956,0.0005889818136525358,0.0001583246705124988,0.0003844568957070358,0.0001768945803170602,0.0001791224640904222,-0.0006294609419068294
3070,15,0.0003623332687137141,0.0002227224054781997,0.0002913761648001924,0.0004307901357373239,0.00020214746338530296,0.0003456746650429093,0.0001326569873658834,0.0003510753646989693,-0.00021758648974776388
3289,1,0.00036421752021355866,0.00033422522720474136,0.0002201503593740985,0.0003864365076673301,0.0003489690431461962,0.00035108402461931726,0.0001592543522097857,0.000510067136617121,4.368677186018798e-06
3289,2,0.00030637301386228814,0.00031541328005236667,0.00028604869136664455,0.00034610998657615545,0.0003779976299545875,0.0003273288742532138,0.0002501921271109806,0.0006475466838156331,0.00017581290523101823
3289,3,0.0003537571908440679,0.00023807229449254594,0.0003121016406241007,0.0004421315403699172,0.00023881332399405415,0.00033549444272645894,0.00014167785188352357,0.0003240176806722101,-0.00016417601450107868
3289,4,0.00034565070337994,0.0003064030075130025,9.462810304187167e-05,0.00042755929202815837,0.000321634576868575,0.00022555602579883667,0.00019140013978533583,0.00040870619006085415,-0.0001114524763461225
3289,5,0.0003116964429672241,0.00020274022874327855,0.0001920666969382168,0.00043979738136153574,0.00025467551002053985,0.00028135050272572626,0.00020337153191666757,0.0003329119645924635,-0.00012118070128584481
3289,6,0.00025125429139448,0.00019351734230996478,0.00015120231426285111,0.0003328666213820461,0.0001876966075226781,0.00029032543120672725,0.00011304091961477202,0.000279838023912542,-0.00014318380619657967
3289,7,0.0001404079202840372,0.000224379967499718,0.00011983543024256337,0.0002343190562656151,0.00021290167203539962,0.0001989540528389151,0.00010977676317625001,0.0002836248825231962,4.4758429994056624e-05
3289,8,0.00036403314651017323,0.00022680372538918188,0.0003731697290626039,0.0004908510761221024,0.00029373939004799683,0.0005089016261899401,0.0001616586934966126,0.0004452146303308827,-0.00022231205116774174
3289,9,0.0003226222023339943,0.00013059914561377396,0.00023017358769269688,0.0002920182432417224,0.00021623967402692107,0.00022141013820313438,0.0001266966070500099,0.00024262808602946168,-0.0001216987491929451
3289,10,0.00025499567329212935,0.00017359056692797334,0.0001664529892740742,0.00029540193612326353,0.00022336599203439154,0.00022418400453991556,0.00012828636341527644,0.00039493199982258795,5.3357250215180895e-05
3289,11,0.0004886212123560352,0.00026326059725008784,0.0003107234983077257,0.0006331948594647082,0.00024334724626234595,0.00033675775167951825,0.00019895844288073513,0.0003610667017152115,-0.0001688410659601419
3289,12,0.0003094537045726617,0.00016919985861122712,0.00018595547880393085,0.00040998850880387286,0.00020278352827427553,0.00025020248467466546,0.00016791483574529786,0.0002892575024661862,-0.00014255453157075424
3289,13,0.0003317076660421509,0.00026622716310803675,0.00019252290285745802,0.0006098511009935152,0.00022953505107882425,0.00040072657821273215,0.00014503687763229304,0.0004986003502686403,-8.772734546549835e-06
3289,14,0.00037400146737186007,0.00019312912614617069,0.00019639550091059285,0.00043264812750364463,0.0001892627385511891,0.0002585859143319816,0.0001292447777112195,0.00028780050060602555,-0.000188745854459671
58866,1,0.0005080737505409706,0.0005994004265792494,0.0005534063392753366,0.0004702279625778329,0.0006922659635446848,0.0007129220259057612,0.00024608722841495294,0.0007399083924077682,6.796083720603056e-05
58866,2,0.00021903428255250963,0.0003765976413001657,0.00021633128883589558,0.0002766379872814837,0.00038619239230384126,0.00025872539323329035,0.00020101388558348794,0.0003698973159447598,0.00011508843381369607
58866,3,0.0003548333135496276,0.00027788757597315404,0.00019822264215398622,0.00048252424905715285,0.00029046325994011606,0.00036810368375251955,0.0002047857784771023,0.00043611616244067236,-0.00013944506891494943
58866,4,0.0005234262445425257,0.0002458435509973678,0.00030301332822070385,0.0005652444290570193,0.00044774526919060366,0.0005360618493706,0.00021112274263044727,0.0004129789848098153,-0.0002379371698773579
58866,5,0.00032404616946531356,0.0002822609889916912,0.0002657866231842728,0.0005435763160640049,0.0003369185289400271,0.000463269363231033,0.0002530849715690796,0.000280861060516264,-0.00025860134575481753
58866,6,0.0005660410984009853,0.0003430279451145659,0.0004646514201355918,0.0004580462947336787,0.00034449698735214787,0.00033035910615350326,0.0002993567420912856,0.0005467632885901806,-0.00020410726021903575
58866,7,0.0002953011121022869,0.00037783724548541895,0.00014202877731383197,0.00039406005074250244,0.00039109708218332555,0.0002526713471476459,0.00022095149452983534,0.00035268202121520174,-5.130583630313679e-05
58866,8,0.0003407822721001945,0.00033911935549196153,0.0003459512442529286,0.0004496022091658989,0.00032573186668724834,0.00036595048932347576,0.00019165264677793736,0.00036253060557104173,-0.0002509807180282934
58866,9,0.0005201998438890676,0.0004834082481736784,0.00025988821446875943,0.0004815064328893162,0.00036044825803972026,0.0004926716313942283,0.00035782534259655137,0.0006963807675865405,-1.599322366738107e-05
58866,10,0.000672505678922432,0.00046461308828730895,0.00030423407070376924,0.0009587756504429949,0.000658470332448123,0.0006196158338174424,0.00042480976239348846,0.0006009291714016987,-0.00019258936609502694
58866,11,0.00047642202566791804,0.0002550827685162782,0.00017720779897289173,0.0004784691366399737,0.00024756036100227746,0.0004669993938348346,0.00018530311372480602,0.00031815850467047444,-0.0003320698187586654
58866,12,0.00047416435460183564,0.0002515938184159499,0.00020104391872898737,0.0005134313452515851,0.00017828306881062116,0.0005765898309125264,0.00020994829531163957,0.0004619725073805844,-0.0003811986163183743
58866,13,0.00036874391774897284,0.00039039874966542427,0.00013055561586804466,0.00037989864101367767,0.0004525845998780893,0.00034208501673403495,0.0002326624932721699,0.000433547445848867,6.507982101050484e-06
58866,14,0.0006789275794243472,0.00023782778268456248,0.0005333159430895,0.0008155946972571625,0.00016242217875504723,0.0005529897422511902,0.00019328071325506113,0.0002834927204992722,-0.000827274858171332
58866,15,0.0005457095527192209,0.00026392772003118464,0.0002926157677154314,0.0006268787166806303,0.00038789058496131257,0.0005471780115209419,0.00034711026801003813,0.0003243793260447265,-0.00029035156963118277
58866,16,0.0007580829336593377,0.0006650899881881961,0.0004323533656437881,0.0008737258602738752,0.0005961806180661475,0.0006656885832578446,0.0003534387636442168,0.0008071103390559257,-5.965988958765345e-05
58866,17,0.0007489472185415092,0.00043093855317303154,0.00035158990495571445,0.0006799875249633356,0.00037258443385743156,0.00048002871384365527,0.0003093589632942184,0.0006443074689395855,-0.00019208654830347237
58866,18,0.00038690411515731265,0.0003627716097710183,0.0005961937512494,0.000558853614159045,0.00036012493579631123,0.0005624050217425563,0.0002829011918220465,0.0004373524799202817,-0.0004732320853518451
58866,19,0.0008603889803522284,0.000456378228053455,0.000489336901576642,0.0006053306080269074,0.0004055884918210242,0.0007327012731704951,0.0002871456397304822,0.0007583557606749785,-0.0006869721339572957
58866,20,0.0003675453464035457,0.00042764215483343535,0.00022928903998875775,0.00047954600839215,0.00038399044537167326,0.0002763350774256802,0.00017150788161013016,0.0005065611567798095,-3.372314789575777e-05
58866,21,0.0004257436423626227,0.00030898032960385244,0.00037670382581628454,0.0006443151785019536,0.00027956626611262063,0.00045805427539126546,0.00018222457551491975,0.0005716151401220251,-0.0001418132233003148
58866,22,0.00028018566499180957,0.00023936845400833828,0.00016978496251967304,0.0003434131880742452,0.00032449859617281565,0.0003632998181446009,0.00016094851826559567,0.0002690834782312609,-0.00017874549964114002
58866,23,0.0008336832453697218,0.0006708616220437402,0.0005841134184360874,0.0010594756804977103,0.0005448937727010909,0.0008617606669413677,0.0002277010445952138,0.0007467967445283069,-0.0004852166263315597
58866,24,0.0006490995129090978,0.00029212451110733554,0.0003969562265087544,0.0006914142661200812,0.00040783778839919557,0.000674010411486599,0.00015769499309086667,0.0005083894936827779,-0.00041119847786368
58866,25,0.0010247925620972755,0.0004119286064398053,0.0007587333464327842,0.0013301863566514633,0.0004780897669141228,0.0014264146826954947,0.0002659804645526526,0.0011766020423298878,-0.0011877065373875827
