term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
theyre,-0.0014766947146934687,0.0031900893841479237,0.004264272609000339,0.009509834894988554,-0.022534398524569905,-0.0012545356680917737,-0.0076102030799867215,0.0025655606011634443,-0.004318901905214509,0.0007619529282253854
visitor,0.0001300997897182144,0.0006388930421992898,-0.008983253795101299,-0.0050301039396305185,0.00550106422635634,-0.003998256234999676,0.0038832611872471113,-0.01030618503582794,0.0034187725005125694,0.010688694390112524
boots,0.0065574316483118286,0.0008673621312419186,-0.007318093740324274,0.00983272390979453,0.014711303330075538,-0.006487682545788218,-0.004972111161774587,-0.011772312349723856,-0.0029175198527359994,0.0003638777461378683
luck,-0.004360837522959721,-0.0046084916104720585,-0.0038541157699527517,-0.002603816196552974,0.0020747119541890697,-0.0018919507097405347,0.006744898033481459,0.0034098523298060754,-0.00652049237979045,0.010256456826895688
satisfaction,0.0008505155782240118,0.001418682665470094,-0.001997110111026758,-0.0002094168088372481,0.002832040257607062,6.553848024433592e-05,-0.0013196795287469386,-0.0030020813391205057,0.0016269705926531132,0.0008048739262963631
statement,0.0034094068669677335,-0.0016685133770654643,-0.0026107315730533134,0.004902954997278857,0.005140878455273025,-0.0005214916722294778,0.0012024095567394397,-0.004022092768958236,0.003310399446119843,-0.0011807426276510937
sake,0.005329605488071081,0.001267319807157934,-0.0022047571400897648,-0.010442845840640836,0.0023418438230998514,-0.008913222084924639,-0.0011967165282620411,0.010581538645999053,0.00421042615972009,-0.0064865719612019765
everything,0.0036448527617745892,-0.0009464932685318445,0.0014189580149984655,0.007064961363245412,-0.0032022463288199875,-0.0009481695637939041,-0.002594867216845166,-0.0018945056769289845,0.004247764410647734,-0.0007634100502282033
light,-0.00162272521745153,0.006168094903083918,-0.015593090427266145,-0.0075838967565325195,0.0202677785077391,-0.006235497844657578,-0.005384936625361599,-0.0038408757425024563,-0.0006828236828553387,0.0023705253828940377
window,0.0047354087756742895,0.009193421346041508,-0.00020473733650418032,0.012746877521225046,0.016745201711668413,-0.0008134477528164809,-0.002305331804533896,-0.012922969573971373,0.0003948929577150558,-0.0003751333012258732
hastings,0.07690642181036032,-0.027855522643901856,0.04886015222264846,-0.039140480145045765,0.002958470089955418,0.05467482879112728,-0.012134618874108874,-9.635253097054725e-05,-0.0210635623215052,0.17076291861936438
trace,0.0012468047027233147,-0.0010013329125005174,-0.006441015952463211,0.001017505132363581,0.01290913967863604,-0.00036293082560412144,-0.0011515998534266793,-0.0044197925685588784,0.0007223632548421072,0.01236737356419946
john,0.025881074825854975,-0.008234933738662647,-0.01453865429610295,-0.002729019937789436,0.028434174329199043,0.17791666355253602,0.009840270956021746,-0.0012487084307902423,0.01053420850697368,-0.08568717783665895
grey,0.0041225644779604035,-0.001468706357803638,-0.0039071215903137375,-0.011240014238237294,0.0006783212016084068,-0.002924083875728929,0.004907208915609223,-0.015661466329628025,-0.0030934958139932685,-0.002850506821714969
length,-0.0011234609914701028,-0.004869080097235402,-0.0017379727554341694,-0.006238813279085127,0.00046627958909675266,-0.003471139580835173,-0.0032951188708680635,-0.003495454393354939,-0.0038981690520943657,0.002489560351080044
shadow,-0.0003136960244108557,-0.0014641959376896782,-0.010764882351000243,-0.003989699934822605,0.006373225323428415,-5.335557557499164e-05,-0.0030158919353103727,0.007538837137950331,0.0010056782806663917,0.00017857283219013242
sigh,-0.005007860132242998,0.00041071508526071014,0.0029033921877900356,-0.00047069106976086627,-0.004398494245928007,0.008441341568858793,-0.002475508475267787,0.0019985094896834738,-0.007635055869905983,0.0005185436302875212
lunch,-0.004292803544070084,0.0022901006492630333,0.0021505440126070824,0.005145283365572922,-0.005570484449646376,0.006548811484687193,-0.008615873574474735,0.0013851435840115773,-0.0049363155107893745,-0.0005146349366755609
gentlemen,-0.002525153567449029,0.01022453435315895,-0.0035652138003720193,0.0009832147061324939,0.014025657479141595,0.0032585923233691447,0.0021321266398711576,-0.01492748219085771,-0.0015390141851123708,0.0062578115617406595
signs,0.000546224311417453,0.0010161757932528044,-0.007541077100063463,-0.0016169123223044653,0.009554392110344137,-0.003530103823689774,0.001747243235606043,-0.004756186345870387,0.0010189715231094733,0.004172256551840328
till,-0.0025354595638206255,-0.0028644239054770944,0.0026511856167189167,0.004438795574258264,-0.007568335896934869,-0.0007915485984678724,0.01015122734735147,0.014695542448168687,0.0012508326537680554,0.009852232936033517
pity,-0.0005473310353620145,-0.0016416527964951686,0.003255237346255161,0.00518413674424283,-0.00013536324674705416,-0.0006898588931879432,-0.0022063988096131214,0.0029543689039156426,0.005104911033954822,-0.0017250923489363762
form,-0.002977972058879689,-0.0011279313260488591,-0.002924950986846488,-0.002774868497885036,-0.000306012817830135,0.005257534234161836,0.00038383236028589717,-0.00465971998107421,-0.00025593911659838384,0.0010756943583031388
captain,0.018974723810858355,0.003559988011785004,0.009728440368659887,0.02497521427146642,-0.0008891322110667723,-0.007318567860490072,0.01865594072220322,0.01585729744793723,-0.004973101429688395,0.05215310511280103
ways,-0.00087811635653692,-0.001348004600647048,-0.005002619437473923,0.0009570949861927174,0.0019131354545927448,0.0006791583371540407,0.006249316306159094,0.0020200904755196198,-0.005926174247173193,0.005774567812162335
park,-0.003681211863638649,0.0029296995795544435,0.006698106633401986,0.01738869398198075,-0.0018356160385141684,0.0007032522538385237,-0.0014633681762231507,-0.0008105341569773654,0.0046821335091581495,-0.0034662044781143962
clothes,0.0007275225904872747,-0.0014763244561689455,-0.003801778914347182,-0.004631483285021105,0.002622738852284708,0.0017792746385225326,0.0017232776012940155,-0.008316319687243839,0.005632684581464497,-0.0022935635425241027
habit,0.003920839625182683,9.403034764420466e-05,0.0003956347778489392,0.005966490125890179,0.0020263251756314138,-0.0006516804674521239,-0.0020626761301394056,-0.0042707075937447455,0.0007749646641890656,-0.006772408922875605
stone,-0.002313804185391452,0.0070354463295365256,-0.013828138161807533,-0.0031203463340468483,0.009718574605803675,-0.0022854605500070855,-0.013864780254287558,0.0013502144569569473,-0.0025306699273676524,0.0007032838224430785
slip,-0.00011285685947236907,-0.0006003428545151039,-0.0015024067412300526,-0.0018611998916006043,0.0037202158309788307,0.003700507619557062,0.0009612840515878728,-0.00325560159637729,0.00035546643837536533,-0.001071623066099369
distance,-0.0013319413313575316,0.003870517690189364,-0.005979949616266375,-0.004506260755810682,0.011264402393376647,-0.0036485283806260375,-0.0054769095918234265,0.004784658239955136,-0.004345559565870024,-0.0018447430553895263
pounds,0.001346637033911554,0.004370806709678005,0.004367566302382419,0.022558853743486176,0.001812472916648028,-0.01015144047407903,-0.006142389606653203,-0.006410328171304107,0.008227056064566314,-0.002601211443809905
intention,-0.0002587951815642873,0.00227400852231578,-0.0038238634656642466,-0.0014600140105829839,0.0006729931847221738,-0.003583008764873719,-0.0008750368083915508,-0.007443318018809281,-0.001132497920590109,0.0037546660241490636
servant,0.0007468362070494109,0.00035720198449089226,0.0006880928401867741,0.002745691086498052,0.007405057105061995,0.00430031284594411,0.0029404523471765645,-0.010795168751163908,-0.007035857887165507,0.023160212757484432
mrs,0.013358748231726406,-0.018833061739576853,0.005726899818640871,0.033728782986034586,-0.007518515560606076,0.05764812039066551,-0.016246186517042713,-0.001267817546502932,0.059710029834485076,-0.06845974576980829
ah,0.013449332276873983,-0.005614605311253314,0.01003186909984089,-0.0038343339812489676,0.004227180253479601,0.0061677222120234245,0.001070245961460652,-0.005350157115983334,-0.0030428954880511363,0.015591914030600567
doubt,0.008536816005220488,-0.001485210144743203,-0.0062837459077081746,-0.013802361664736446,0.011382131032615017,-0.007503550328720067,-0.00822241175613845,-0.007237170565807854,0.0041680339792947345,-0.005709898883747297
arrival,0.006109240097447216,-0.0017422175290049955,-0.0007416096806849363,-0.006775157983509924,-0.005709427180129252,0.0024090604888180383,-0.008967773153954318,0.0016775064859038504,-0.008450803897789176,0.011529131798717188
doorway,0.0032483467304379923,-0.00030595739411749497,2.828830406919635e-05,-4.475321042146766e-05,-0.0063337294956408345,-0.0009082011193794064,0.0020049700627725077,-0.0036328225032538604,-0.004767762828504663,0.012544943705308464
weeks,-0.0010247408081240895,0.0017322835597280662,-0.007310733355759639,-0.0028547839534728905,0.006293646721414017,-0.0020229295918131394,0.004331116304041859,-0.002763108889772683,0.003621843530565668,0.0004292338868423534
shed,0.013316066039630012,-0.007693669410661265,0.019469460295613104,-0.02226808316721345,-0.00853880377457952,-0.012636919743145297,-0.005210526632234434,0.0017368420996609582,0.009676532208919708,-0.01303336892910882
advice,-0.001352306733331383,0.00027297421984111704,-0.009004987958637327,-0.0011206434235123091,0.009817537945812716,0.0015525534573610428,0.007458414268533264,0.0025131505913550465,0.003407098878789397,0.00018925403908985223
task,0.0021343189122145115,0.00032669444795532495,-0.0001147432677126618,0.0008923804183357753,0.0038907638880600576,0.0005625205588538152,-0.0027540845074207005,0.00044563043503854563,0.00044493484586999267,9.26293081605655e-05
heels,-0.004552783860009224,0.004047099670736198,-0.00413234891080236,-0.0010859474503041961,0.00038480934444134676,-0.0015522836633229667,0.0013160691205991717,-0.0013571994370669518,-0.0030970907184435445,-0.0024907247703246406
beat,-0.006218437042666623,0.0020952536999048164,-0.00014794782807047073,-0.002626768001620368,0.002210549022870432,-0.0025108183727047457,0.004491338138558391,-4.803094094126174e-05,-0.002324748956488246,0.0023327251573446784
below,-0.0027345675635806425,-0.0031343132624005628,-0.003206497009577528,0.0013445746475796022,-0.003910971051179763,0.007047584798556515,0.004562459416609642,0.0017606290311941249,-0.010872663167402062,0.00327717272688618
fit,0.005992696513480633,-0.003531835653247839,0.0027076069541624344,-0.006287325608359098,0.005466245214245607,-0.0001821885075088568,0.004044909603309403,-0.010656892912898662,0.0014281997215564246,-0.004528646626522349
minute,0.0006382220727745624,0.005335970896968347,0.009017707576008178,0.011492083429656224,-0.011707395096429807,-0.0011185802178531328,-0.0037206167481870817,0.0006007398949045756,0.00034335220803173057,0.004553133456801239
part,0.0014024058083878645,-0.001295784815016575,-0.0030826971884737693,-0.0031444361071962853,0.0021677005661839893,0.001323797427775941,0.00092368074997383,-0.001964822280991826,0.004044245126560817,0.010073183386570492
attempt,-0.0028150514085811245,0.007478424796931884,-0.0018310035842667727,0.0004592461588136129,0.0009553752483108622,-0.0017834640279409144,0.0019755704090852833,-0.005622351373322752,0.0044903599295857575,0.002028563766898613
marriage,-0.00045258544852543823,-0.0002747669634088247,0.0002727872172232949,0.002314365627378286,0.008698121742036756,-0.0036912606320229206,0.0021133878596930546,-0.007361316881776475,-0.0017261638494229586,-0.009331579216034423
rate,-0.0009417347859035551,-0.005240027962310574,0.00025866242188903716,-0.003278895427161603,-0.008187730831060573,-0.0015987907218490513,-0.00202332958149551,-0.00505602930627104,0.005856132764450758,0.0019282192674285753
sheet,-0.00093586467262462,0.0025016343449751097,-0.000624885000395606,-0.0011574116883233192,0.0013686071714053528,0.0013721525830659382,-0.0012591145775473858,-0.0054338927838130475,-0.008051803009236098,0.007097576266735333
inquiries,0.001789448216466592,0.0006141381191986609,-0.0013318218732904174,0.002376809542036777,0.0028921027409808424,-0.0042538519670500645,-0.0037364752865515364,-0.004127749534246372,0.0003827626105790383,0.0029397781252924033
conclusion,0.0002452438500302016,-0.0006609015180186748,-0.005553261945092272,-0.0020490761854760012,0.006816459113304353,0.0052557113900557,0.0007316814414517086,-0.011341476664549002,0.0007693099830387018,-0.0017434125601216307
throat,0.0016283545967449452,0.0024298293539170793,-0.007199673079377247,-0.0009182513044049986,0.0002757740679446241,-0.0005124975027711836,-0.0035030458329906827,0.0025125288383406573,-0.0003890201959374184,0.0057167933472611595
twelve,-5.550849136177393e-05,0.0017547457243215442,-0.004992777882561872,-0.003114657071254938,0.006509709832850271,-0.0030584523992736082,0.004547724406227623,-0.011665453603097783,-0.0010246974917176056,-0.005142616156491745
stranger,0.0004569089619875196,0.015677849380069046,0.005535469059534917,0.01679025757094558,0.00992668780436575,-0.010530972520154076,-0.002118894993514159,0.01969867546374456,0.001984228109573882,0.00044089871601406516
ideas,0.0068309562907387135,0.0018777574482279438,0.00570406632242775,0.006085307793639652,-0.0019953425260328234,0.003989845746836267,-0.003614996085632344,-0.0013476175939108159,0.0005341009919395375,0.007109205977495285
miles,0.0006783916335580367,0.0012041692174704426,-0.012905062709082843,-0.001906743619388626,0.011113043734890707,0.0016943153636963275,-0.006145285819211884,0.004488251340818789,-0.0006903022545738401,-0.003900846295061065
nevertheless,0.002072069163076368,-0.0037446893815703433,0.01070047636976975,-0.0016198027994956995,-0.003232252580130174,0.0071899212159258485,-0.0031616005566738764,0.0001640801349762727,0.0009602296449056165,0.01954352943721871
sister,0.012085652059847489,-0.008548741996607883,-0.005523424360366397,0.042109065632742734,0.014314762736477277,-0.019831759301773076,-0.020813882431471146,0.01247248480612998,0.003830562116709247,-0.029236669137853756
contrary,0.0033818140985808916,-0.0026130247617668296,-0.005908074051720266,-0.0033829343912213524,0.009999466095550637,0.006028419708189297,-0.0005228542684243088,-0.006411106231842959,0.003956189401588495,-0.0034756205610898265
warning,0.0008641713992927979,-2.381380568981638e-07,-0.004594262416012468,0.0002815918022765038,0.005448571229387253,0.0021084617967905435,0.0038461764710714203,0.009309771837933117,0.0022416364833973187,0.027712844963692602
hercule,0.034529574602887324,-0.01229575340086507,0.01981896442421922,0.008249117403100846,-0.001255677632140006,0.005347649274045785,-0.006172967342587925,-0.00044150127907800215,-0.01112226130301279,0.08249895463299309
pause,-0.0038859783245963385,-0.000563886051124856,0.0035867845195997226,0.004023732798481342,0.001018139083656707,0.002093286919423866,-0.003703518722316555,-0.0008143142532952516,-0.005693449998552925,-0.0005503184588555077
memory,-0.006389720742483569,-0.00786336770748406,0.00166854497961423,-0.0018472305990903514,0.005921771741519836,0.00041103610528453786,-0.008417842359104314,0.001071435163220774,0.014752613137604011,0.0042362848309126224
minutes,0.004556153249123749,-0.00392597262553435,0.000627260952984773,0.013393009532464997,0.0015549978423811581,-0.001076044120704543,-0.0018967764184216092,-0.0025233477751220564,0.0034727403577290107,0.0022026053935018577
sum,4.068795511280842e-05,0.0005308692661711734,0.0006286252828180745,0.002232594036150043,0.0031048721434681053,-0.0018229792345452506,0.0007264783528077242,-0.008104792343098192,0.0028831866468671087,0.006896250292042062
affairs,-0.0013716421603071128,0.003342095979183369,-0.008101575869714857,-0.00099760672355885,0.0015686601411907433,-0.0031866479240122664,-0.0036424356536731892,0.010458491418054201,-0.00465162483591361,0.001539010797527116
gravely,0.0063838026662251714,-0.009988784339730493,0.008192885839351486,0.008198270485927632,0.0009061269387532269,0.011068886307070345,-0.002266761051171006,-0.003936796213178525,0.007644501172333268,0.00293706838826027
curiously,0.002638697962923568,0.0010678738008790692,0.007823222798055914,0.011864853609212812,-0.002837477372415507,0.001007762903002145,-0.004312664998513078,0.0011199980906572678,-0.0050684991047980545,-0.00048333379574228843
womans,0.009830648707508462,-0.0012951536721198412,0.0015271293156892637,-0.01211417843911697,0.010049344187945806,-0.0015492692515246763,-0.005581332222967965,0.0016909823130760084,0.0012450645850204897,-0.002064864578232353
tea,-0.0031442140035158562,-0.0009792231690938717,-0.002374920026506269,0.005145807631505698,-0.012720298486283588,0.025837631984536872,-0.0033507399201737472,-0.0015037830143970698,0.002157035254290623,-0.018776704406536716
neck,-0.0012158429664253542,-0.000739713260541082,-0.008724647903011768,-0.0010064107694974544,0.0011241549266394451,-0.001433925150764867,-0.0006363364633429712,0.0019646656015750003,-0.0004725877608331465,-0.001722205188297698
card,-0.004752973188990647,0.006917021283576795,-0.00616441906445996,-0.0022292236683012826,0.006974838950262408,0.0004649995279404035,0.00821099750060807,-0.012959858513566772,0.006327304760179527,-5.461703822460539e-05
bent,0.0018616293380489396,0.00181867248941619,0.007016664999736015,-0.001959044995956148,0.005181976360782404,-0.0012068553903529613,-0.004179484352533383,-0.0013831640787476734,0.002353880579256411,0.0014593644160658444
harm,-0.0022680958189920694,-0.0008082441221153029,-0.0029550290037976415,0.005514652797097743,0.0038159956433598385,-0.0027160666238708235,0.007894723819150134,0.010893916622846403,-0.0012837862530946566,-0.0011335991682525192
table,0.00248891091650641,-0.0038633443673814784,0.0011443651442113937,0.009679724799180655,0.00016897340132288082,-0.00018372696217510144,0.0036216899177339995,-0.0057405548995651,-0.0044827697605447255,-0.002411566884796162
wise,-0.00027598545715302206,-0.006995527650409604,0.004868150615544313,0.001987525435099762,-0.002509227635664948,0.0016684829579876933,-0.0010722856625790104,0.006291400480861253,-0.0071741418591425195,0.0020475700481664113
dress,0.0015537902562050643,0.0016772467809729327,-0.007048605888472958,-0.006323051249929632,-0.003044063827775019,0.004323147602508131,-0.0019417019568814418,-0.008458856601644872,0.004283205839473376,-0.000937153856014558
pray,0.004693346335765544,-0.0009897511609717137,-0.005017344934592078,-0.004226448832743214,0.01070932866174228,0.0008435296412368964,0.005083627311486131,-0.017365977603905305,-0.0006638282692694185,0.021056005967625385
value,-0.001470824334708953,5.455043585280578e-05,-0.005531437419562024,-0.0012980985895191582,0.006955233923880934,-0.0030337401593299364,-0.0025249548961919785,-0.008280231329958176,-0.001357058594444581,0.005992819083672325
orders,-7.957043349091763e-05,-0.004193805083745307,-0.003118909059929713,-0.00037408013340294055,-0.00013860636629864684,-0.0009858461309122856,0.005189127183933471,0.006112796710087888,0.0015843966531531612,0.006257735525385708
books,-0.00017248209975742585,0.00445127702079658,0.00033091564155242,-0.0016171957687711135,0.0015099505809897708,0.0038862901798906425,0.0011292079221748744,-0.003887338279604749,-0.0018012960985860482,0.005523090689500502
drop,-0.0028928298919483867,0.0030226898136130253,-0.001587241782054351,0.002841769312358304,-0.00029424550920259665,0.0015895367605628444,0.0045194936391729345,-0.0010112789805172553,-0.0012273501360421397,-0.0041222398871791945
instance,0.006991814735336396,-0.003212751823589596,0.004534834053829458,0.009850110361396013,-0.0004999636807968672,-0.0065678400984017825,-0.002443702765121146,0.0002097412508290945,-0.0046761657696310745,-0.005103616359671823
gate,0.0041827889083579615,-0.00046319040316935455,-0.010654196766872119,0.0006526688608946875,0.01982081746615352,-0.007794157326268312,-0.027523096383431617,0.01269088824908036,-0.004952377640737653,-0.0023421248795192865
bottom,-0.001129784248528701,0.00020251230093917423,-0.0019934434955210254,-0.0023825548123661785,0.005074620405154713,0.002037135673877129,0.0007738146605893742,-0.003949112386471264,0.004664238155949303,-0.0028424551783528605
notes,-4.740539448915999e-05,-0.0040951014944206445,-0.0026825088775446542,0.0015699521769263639,0.0032626934387593935,-0.0011120472416368621,0.0002599994811049179,-0.0018910963959121352,-0.0006159711134269239,0.009709803582897705
marks,0.004253284117111538,0.00037621795367523024,-0.008338528384276997,-0.003384841267441069,0.016135426873453304,0.0009068203858034747,-0.0019597716433376908,-0.011116435401844364,0.0008330720858937295,-0.0005414078869609132
terror,-6.861362102903691e-05,-0.00035792916983804315,-0.0020193671128767438,-0.004124183752189817,0.0053497797701088185,-0.0019038901361395169,0.007701046812271689,0.016086996127148402,0.001713430813261727,0.003514182581834607
possibility,0.004582536054953756,-4.713802940510382e-05,0.005345049318509313,-0.0014664164129524805,0.00604002702117717,0.011486887563566809,-0.0029489142470685973,-0.0013469841387782214,0.003666341835536953,-0.011146450861001012
picture,-0.007698766587688758,0.0033763245855377784,-0.003859314205573401,-0.001151006422450999,0.006967235368501336,-0.0033793126134289923,-0.0077892877526086245,0.0005466662926081147,0.004981738737331395,0.0009040958681771251
darkness,-0.002367913635075326,0.003125495851790418,-0.016158563304551187,-0.006640893696264916,0.013736344497815434,-0.0059760283690880765,-0.014739558045826495,0.010424368544267431,-0.008766404844094815,0.0022637727888122107
match,0.007353609711346791,0.0008333692923764524,0.00844212007304466,-0.010766224783151361,-0.0008353946021490842,-0.007214500959375009,-0.006089945698836252,-0.0007058724439602031,0.001585851080701791,0.0023137637523205088
theres,-0.009310940934578514,0.0017368501156999352,0.0028317438441368982,0.0031283212305995775,-0.009287964105274096,0.003646442136163108,0.0003052518333813956,0.007958561019719338,0.0026121414941961732,0.0007272253246731243
business,-0.0017479907910353902,0.0014832677612072812,-0.004696350115364341,-0.0006349034109679663,0.006510991161710146,-0.0017244022010594318,0.005290314032454289,-0.002524409669690683,0.005634069985755805,0.007022810058084912
ami,0.045489430354206974,-0.016411177565721725,0.03078378775528402,-0.02772053002545652,0.0018498366271374371,0.038481626156962975,-0.00967778327720483,0.0020603393335979435,-0.006743027565306559,0.056758771365238554
fortune,0.0065133226153989985,-0.0004955836653052108,-0.003844606669194608,-0.00875999976696635,0.006614277948501943,-0.005784157637469502,-0.009244745306390103,0.002665106836065606,0.002691731109773483,-0.006700143486433847
exclamation,0.0038969140774804682,0.0017256035841214463,0.003132923877392934,-0.005566114421180183,0.0010515849255704588,0.00454487163054565,-0.004365940219006942,-0.001974505649612137,-0.0007024720915466697,0.0024233504461922783
beard,0.003985383345550345,0.0017057264579442523,-0.00489697021435286,-0.007061027899763868,0.011976201070009709,0.015993300059633106,-0.013640301877632516,0.00913655322943645,-0.0030244022520198575,-0.004947142883317856
eleven,-0.000994396972195659,-0.0018480171346335274,-0.007088076757193009,-0.005782819179207507,-0.006864520897589165,-0.0014425619878180762,0.0031141978710343817,-0.01224025274918605,0.009123292042945296,0.012358959187935108
fond,0.00020228241124053978,0.0008209165252989646,-0.004097424132430517,0.006839262882311378,-0.0028164740562400766,0.002389112069725563,-0.004789636646644594,0.0013657568191476409,0.0023209217767403774,-0.007036721527810183
village,0.010504137608430766,-0.0010251015944525844,0.0008677898461020161,0.020308416996595188,0.009144302231996866,0.03410371002629819,-0.0005661434142372019,-0.003151151715790768,-0.0005566896180239566,-0.018833527742862927
work,-0.000687374769261236,0.00207687090211218,-0.007744874203762572,-0.0020150904655131703,0.004622240325118841,-0.0025022463574209584,0.011553376397140222,-0.0003234390408615242,0.0011772990840163426,0.011224419076265148
men,-0.0014526724321317246,0.0021911345875444406,-0.006576791362043302,-0.007730729280959385,0.0006043431599834206,-0.0030204917959608256,0.02330235829827913,0.014304504113663047,-0.005368637975479844,0.007430421963426187
board,0.0026217424788532568,0.0006424656368350507,-0.015300213445157002,-0.008135185676744965,-0.03456258413805398,-0.0028391372990771158,-0.0033404525076142382,-0.0014136436621470896,-0.0012381827962780153,0.006213584438037624
drink,-0.00460731632170372,8.189659559724399e-05,-0.003791652973926105,0.0021356047986895556,-0.0009716117404110237,-0.0025134573155292895,0.009186550925797891,0.006315902309086737,0.004491193352754374,0.002830565250265908
acquaintance,0.0012915609295602076,0.0003761352979293771,-0.007124918636782639,-0.0005431885766048934,0.007424098557272286,-0.005478741538289898,0.00271365437183894,0.008564673152726647,0.00040198930437512824,-3.730943007720697e-05
nerves,-0.0011047832713317787,0.0003062308129581706,-0.007698087099510699,0.0004885228388290966,0.008953256361949323,-0.004520051007356056,-0.00792459207702671,0.002095701055421387,0.004836794406331293,-0.002122608990950856
boat,-0.0012867725364723542,0.007016657569297915,-0.010706544814190398,-0.012650610594511967,-0.027431529557796624,-0.0015209593905915204,-0.0007744428899463606,-0.012508600088178409,0.0026280230965500537,0.021552496161222894
pardon,0.006975989786518425,0.0024546410661393596,0.008761271441695464,-0.005464585939076908,-0.002797749924257081,-0.0005523221635360542,-0.002674201009676457,-0.0006823539831077103,0.0029776429773442623,-0.0031298237111863085
hurry,-0.007719656328812113,-0.005597589483851422,0.0012908935749662116,-0.00016309597060429573,0.003596164808194323,0.002483735728206294,0.0015062152576051763,0.0018258090097552587,0.0035198070710165666,-0.0005080550996608642
revolver,-0.012825838130683333,0.009176127660461948,0.0007019062544064977,-0.0022963694818535167,-0.0016498564338224273,-0.0020214405626256355,-0.002297080239433863,0.007238901955232917,0.014369517803227278,0.006289160215110126
softly,-0.003833049581890392,0.0031757213260707436,0.0050229202420043004,0.0009119694376343319,-0.007349164436064913,-0.0003572114386970141,-0.006869576211811412,0.002135577613006457,-0.003411480139700117,0.004008556867461855
side,0.0006378494215390055,0.0014321844220440856,-0.012738494962781812,-0.0009605635326435933,0.013289232980625678,-0.004605116991072273,-0.0059736720458439165,-0.0047459434513632565,-0.0025902475679376057,0.007667541017962185
indeed,0.0031656566087610236,0.001772552000468351,-0.0045944703378784325,0.003501999060382585,0.004880717555073597,-0.001941200913982635,-0.0017740275344096336,0.001357006679639925,0.0009645158415248905,0.00447131493234255
hastily,-0.0021631339874063752,-0.0013178320470650072,0.0005041862618285514,-0.0011726606652035212,-0.01391950324390725,0.0023473750847470137,-0.003131595767650384,0.0003749819770496126,-0.002164093206926496,-0.005144572640792083
society,0.0001669923569377617,0.0019430465135796987,-0.008018737511140964,-0.0017847053948329586,0.003142749449684764,-0.00282555426289436,0.0312906442824521,0.017740621091320297,0.0008446200728137181,0.0018701188856145628
lodge,0.0009800553810553792,0.0023353241221065074,-0.024823775628568513,0.003376926279533338,0.015465628163441585,-0.004926494697101931,0.11574217258799097,0.1208111128747523,0.006277323666258479,0.0026193720643600967
motive,0.011698233552157702,0.0002638590958513544,0.008064480680185759,0.0011954977012270493,0.0016960403176228753,-0.007249132146433627,-0.005933436755916144,0.0035488088069431985,0.0011490374508529994,0.0016185237380918933
report,-0.0038917884651343752,0.0014109903779706136,-0.00979586918511794,-0.0033959041282123534,0.01821634302146021,0.0005456886939844465,-0.015948307572212196,0.008235114888291728,-0.0073546427039751,0.003189091357463927
dryly,0.007306082935483005,-0.01016374647490622,0.01140428607561022,0.012729611894196047,-0.0015725741656334893,-0.002246375524268614,-0.003817553812303315,0.0008987683218581943,0.0060418322648042614,0.006374232308570325
mademoiselle,0.05702624885529542,-0.008471166592670894,0.05096877961325134,0.01005222312754324,-0.0015676948988353188,0.022826349868894993,-0.017043595551571325,0.011204263405397825,0.004019884550810229,-0.01450517226315266
suggestion,0.00217271692340052,0.00047252512524546066,-0.0004182219958047729,0.00068675650053314,-0.002945258140420729,0.004224277025500994,-0.00160021902326395,-1.3781321965744395e-05,0.0036617583629315166,0.0002393710655759381
centre,-0.001373719524033292,0.002987123927137217,-0.009594974275231552,-0.0042445271600077,0.01141066782363558,-0.004247214830034388,0.004398354084120267,0.0025937385569727994,-0.00012803388825688889,-7.993739887444337e-05
meeting,-0.0021837804156211956,0.0034219682445662926,0.0017470289692389526,0.0023091971779000057,-0.0017153864539252654,0.00235289050798503,0.004685063731193916,0.004926624435255384,-0.009656860445559882,-0.0021681873054938978
experience,0.000782107161259184,0.0023847580050002956,-0.008601230854308731,0.0032083062018049206,0.010292570986378735,-0.0035525473481370687,-0.0025023403959669164,-0.006621825335677696,0.0012114241177890606,0.004529559181556506
assistance,0.0009780726700814308,-0.0016014357675880183,-0.005953839072384732,-0.002741799302786519,0.006178911320706892,-0.0028983240607128938,0.0015544236051881631,-0.011158217308870715,0.0004135321992912574,0.0007142974661932632
description,0.0006935437696260314,-0.0007289391301783206,-0.003388711796161386,0.002663207094951283,0.0016383528817591278,-0.0020378124840509226,0.004046632366448884,-0.008742198374571573,-0.006105006803944857,0.005839064858388238
discovery,0.003326623808793342,-9.887517092969308e-05,-0.004447865989123913,0.0007025196402532121,0.00034721750722895093,0.005630134601752374,-0.0034900814330902676,-0.004425411476049999,-0.00021079801144063639,0.0029863310695702246
stick,-0.0016846477018632915,-0.0007340792410742944,-0.010795901308939732,0.00034905736357409466,0.010827633456837394,-0.007187437160213409,0.003364312249283708,-0.011527759242870882,0.006624001773180797,0.00032956871487828696
nearer,0.0009543935196120835,-0.0004023847140247191,-0.00681953083070326,-0.00937684422573927,-0.009559535345012516,-0.0018947545918218901,-0.007252281404419475,-0.0018800661309126636,0.00024484060640356963,0.009478930732489047
names,0.0015676822569234679,0.00019293548005639777,-0.0023739109369838186,0.00018277474685430157,0.004721100006530082,0.002279812649778226,-0.00028460858548063207,-0.003823498531566026,0.0011006162402862909,0.004060661098300121
